Symbol,Security Name
JIGAR.BO,Jigar Cables Ltd
CTCL.BO,Captain Technocast Ltd
SPTL.BO,Sintex Plastics Technology Ltd
GSTL.BO,Globalspace Technologies Ltd
UTINEXT50.BO,UTI Nifty Next 50 ETF
SIS.BO,SIS Ltd
COCHINSHIP.BO,Cochin Shipyard Ltd
SMSLIFE.BO,SMS Lifesciences India Ltd
KIOCL.BO,KIOCL Ltd
CHOTHANI.BO,Chothani Foods Ltd
SMRUTHIORG.BO,Smruthi Organics Ltd
ABCAPITAL.BO,Aditya Birla Capital Ltd
APEX.BO,Apex Frozen Foods Ltd
SHISHIND.BO,Shish Industries Ltd
ANG.BO,ANG Lifesciences India Ltd
KCDGROUP.BO,KCD Industries India Ltd
DIXON.BO,Dixon Technologies (India) Ltd
BRNL.BO,Bharat Road Network Ltd
DCAL.BO,Dishman Carbogen Amcis Ltd
LASA.BO,Lasa Supergenerics Ltd
PROCLB.BO,Pro Clb Global Ltd
MATRIMONY.BO,Matrimony.com Ltd
RHFL.BO,Reliance Home Finance Ltd
CAPACITE.BO,Capacite Infraprojects Ltd
SAGAR.BO,Sagar Diamonds Ltd
ICICIGI.BO,ICICI Lombard General Insurance Company Ltd
PQIF.BO,Polo Queen Industrial and Fintech Ltd
AAYUSHBULL.BO,Aayush Art And Bullion Ltd
SBILIFE.BO,SBI Life Insurance Company Ltd
DIAMONDYD.BO,Prataap Snacks Ltd
SHAREINDIA.BO,Share India Securities Ltd
TTFL.BO,Trident Texofab Ltd
POOJA.BO,Poojawestern Metaliks Ltd
SAYAJIIND.BO,Sayaji Industries Ltd
VANTABIO.BO,Vanta Bioscience Ltd
MEHAI.BO,Mehai Technology Ltd
IRIS.BO,IRIS Business Services Ltd
SGRL.BO,Shree Ganesh Remedies Ltd
STL.BO,Shreeji Translogistics Ltd
GODREJAGRO.BO,Godrej Agrovet Ltd
MASFIN.BO,MAS Financial Services Ltd
IEX.BO,Indian Energy Exchange Ltd
GICRE.BO,General Insurance Corporation of India
KAARYAFSL.BO,Kaarya Facilities and Services Ltd
SCPL.BO,Sheetal Cool Products Ltd
TIINDIA.BO,Tube Investments of India Ltd
NAM-INDIA.BO,Nippon Life India Asset Management Ltd
MAHLOG.BO,Mahindra Logistics Ltd
NIACL.BO,The New India Assurance Company Ltd
IFGLEXPOR.BO,IFGL Refractories Ltd
KHADIM.BO,Khadim India Ltd
5PAISA.BO,5paisa Capital Ltd
HDFCLIFE.BO,HDFC Life Insurance Company Ltd
SBRANDS.BO,Sanghvi Brands Ltd
SHARIKA.BO,Sharika Enterprises Ltd
ASPIRA.BO,Aspira Pathlab & Diagnostics Ltd
DNAMEDIA.BO,Diligent Media Corporation Ltd
DYCL.BO,Dynamic Cables Ltd
RATNABHUMI.BO,Ratnabhumi Developers Ltd
SHALBY.BO,Shalby Ltd
FSC.BO,Future Supply Chain Solutions Ltd
MRCAGRO.BO,MRC Agrotech Ltd
DML.BO,Diggi Multitrade Ltd
SADHNA.BO,Sadhna Broadcast Ltd
ASTRON.BO,Astron Paper & Board Mill Ltd
CHANDRIMA.BO,Chandrima Mercantiles Ltd
RITHWIKFMS.BO,Rithwik Facility Management Services Ltd
JFL.BO,Jhandewalas Foods Ltd
7SEASL.BO,7Seas Entertainment Ltd
APOLLO.BO,Apollo Micro Systems Ltd
NEWGEN.BO,Newgen Software Technologies Ltd
PRAXIS.BO,Praxis Home Retail Ltd
AMBER.BO,Amber Enterprises India Ltd
CRPRISK.BO,CRP Risk Management Ltd
TIRUFOAM.BO,Tirupati Foam Ltd
SRUSTEELS.BO,SRU Steels Ltd
ASHOKAMET.BO,Ashoka Metcast Ltd
GALAXYSURF.BO,Galaxy Surfactants Ltd
GGL.BO,Gautam Gems Ltd
MEDICO.BO,Medico Remedies Ltd
GUJHYSPIN.BO,Gujarat Hy-Spin Ltd
LAL.BO,Lorenzini Apparels Ltd
KENVI.BO,Kenvi Jewels Ltd
IWP.BO,The Indian Wood Products Company Ltd
TDSL.BO,Tasty Dairy Specialities Ltd
BHATIA.BO,Bhatia Communications & Retail (India) Ltd
SHIVAMILLS.BO,Shiva Mills Ltd
ASTERDM.BO,Aster DM Healthcare Ltd
YSL.BO,The Yamuna Syndicate Ltd
KANCOTEA.BO,Kanco Tea & Industries Ltd
ANGEL.BO,Angel Fibers Ltd
HGINFRA.BO,H.G. Infra Engineering Ltd
INFLAME.BO,Inflame Appliances Ltd
BPLPHARMA.BO,Bharat Parenterals Ltd
SHREESHAY.BO,Shreeshay Engineers Ltd
BDL.BO,Bharat Dynamics Ltd
ACTIVE.BO,Active Clothing Co Ltd
GOYALALUM.BO,Goyal Aluminiums Ltd
BANDHANBNK.BO,Bandhan Bank Ltd
HAL.BO,Hindustan Aeronautics Ltd
KBCGLOBAL.BO,KBC Global Ltd
SANDHAR.BO,Sandhar Technologies Ltd
YASHO.BO,Yasho Industries Ltd
BENARA.BO,Benara Bearings and Pistons Ltd
ISEC.BO,ICICI Securities Ltd
MIDHANI.BO,Mishra Dhatu Nigam Ltd
LEX.BO,Lex Nimble Solutions Ltd
OBCL.BO,Orissa Bengal Carrier Ltd
TRL.BO,Taylormade Renewables Ltd
LEMONTREE.BO,Lemon Tree Hotels Ltd
CHEMFAB.BO,Chemfab Alkalis Ltd
HARDWYN.BO,Hardwyn India Ltd
DLCL.BO,Dr Lalchandani Labs Ltd
ORIENTELEC.BO,Orient Electric Ltd
DHRUV.BO,Dhruv Consultancy Services Ltd
AKSHAR.BO,Akshar Spintex Ltd
INDOUS.BO,Indo Us Bio-Tech Ltd
INDOSTAR.BO,Indostar Capital Finance Ltd
MILEFUR.BO,Milestone Furniture Ltd
UHZAVERI.BO,U. H. Zaveri Ltd
PARVATI.BO,Parvati Sweetners and Power Ltd
MEGASTAR.BO,Megastar Foods Ltd
INNOVATORS.BO,Innovators Facade Systems Ltd
UCIL.BO,Unifinz Capital India Ltd
ZIMLAB.BO,Zim Laboratories Ltd
AFFORDABLE.BO,Affordable Robotic & Automation Ltd
DOLLAR.BO,Dollar Industries Ltd
NGIL.BO,Nakoda Group of Industries Ltd
PALMJEWELS.BO,Palm Jewels Ltd
WAA.BO,Waa Solar Ltd
ADANIGREEN.BO,Adani Green Energy Ltd
UNICK.BO,Unick Fix-A-Form And Printers Ltd
SOLARA.BO,Solara Active Pharma Sciences Ltd
TALWGYM.BO,Talwalkars Healthclubs Ltd
GAYAHWS.BO,Gayatri Highways Ltd
RITES.BO,RITES Ltd
FINEORG.BO,Fine Organic Industries Ltd
VARROC.BO,Varroc Engineering Ltd
RAJNISH.BO,Rajnish Wellness Ltd
GUJWIND.BO,Gujarat Winding Systems Ltd
RAWEDGE.BO,Raw Edge Industrial Solutions Ltd
SUPERSHAKT.BO,Supershakti Metaliks Ltd
ASHNI.BO,Ashnisha Industries Ltd
RACONTEUR.BO,Raconteur Global Resources Ltd
HDFCAMC.BO,HDFC Asset Management Company Ltd
VIVANTA.BO,Vivanta Industries Ltd
FRATELLI.BO,Fratelli Vineyards Ltd
CREDITACC.BO,CreditAccess Grameen Ltd
AMINTAN.BO,Amin Tannery Ltd
DEEP.BO,Deep Polymers Ltd
SMEL.BO,Sungold Media and Entertainment Ltd
ASRL.BO,Add-Shop ERetail Ltd
SPACEINCUBA.BO,Space Incubatrics Technologies Ltd
SGIL.BO,Synergy Green Industries Ltd
RANJEET.BO,Ranjeet Mechatronics Ltd
IRCON.BO,IRCON International Ltd
SKYGOLD.BO,Sky Gold Ltd
SETFSN50.BO,SBI - ETF - SENSEX NEXT 50
MACH.BO,Mac Hotels Ltd
MANORAMA.BO,Manorama Industries Ltd
INNOVATIVE.BO,Innovative Ideals and Services (India) Ltd
AAVAS.BO,AAVAS Financiers Ltd
GRSE.BO,Garden Reach Shipbuilders & Engineers Ltd
A1L.BO,A-1 Ltd
DOLFIN.BO,Dolfin Rubbers Ltd
SHUBHAM.BO,Shubham Polyspin Ltd
AKI.BO,AKI India Ltd
SUNRETAIL.BO,Sun Retail Ltd
SMGOLD.BO,S. M. Gold Ltd
VIVIDM.BO,Vivid Mercantile Ltd
BCPL.BO,BCPL Railway Infrastructure Ltd
ATGL.BO,Adani Total Gas Ltd
PHOSPHATE.BO,The Phosphate Company Ltd
TECHNOE.BO,Techno Electric & Engineering Company Ltd
RONI.BO,Roni Households Ltd
SKIFL.BO,Shree Krishna Infrastructure Ltd
DGL.BO,Diksha Greens Ltd
ARYAN.BO,Aryan Share and Stock Brokers Ltd
NIVAKA.BO,Nivaka Fashions Ltd
DALBHARAT.BO,Dalmia Bharat Ltd
NILASPACES.BO,Nila Spaces Ltd
SRD.BO,Shankar Lal Rampal Dye-Chem Ltd
TREJHARA.BO,Trejhara Solutions Ltd
DECCAN.BO,Deccan Health Care Ltd
AXITA.BO,Axita Cotton Ltd
KPIGREEN.BO,KPI Green Energy Ltd
RPSGVENT.BO,RPSG Ventures Ltd
SPENCERS.BO,Spencers Retail Ltd
GLOSTERLTD.BO,Gloster Ltd
XELPMOC.BO,Xelpmoc Design and Tech Ltd
SPACAPS.BO,SPA Capital Services Ltd
RITCO.BO,Ritco Logistics Ltd
CHALET.BO,Chalet Hotels Ltd
ANMOL.BO,Anmol India Ltd
JONJUA.BO,Jonjua Overseas Ltd
KRANTI.BO,Kranti Industries Ltd
ANUP.BO,The Anup Engineering Ltd
GLEAM.BO,Gleam Fabmat Ltd
ARVINDFASN.BO,Arvind Fashions Ltd
AGOL.BO,Ashapuri Gold Ornament Ltd
AARTECH.BO,Aartech Solonics Ltd
HBEL.BO,Humming Bird Education Ltd
MSTCLTD.BO,MSTC Ltd
ROOPSHRI.BO,Roopshri Resorts Ltd
CHANDNIMACH.BO,Chandni Machines Ltd
NSL.BO,Northern Spirits Ltd
CKFSL.BO,Cox & Kings Financial Service Ltd
RVNL.BO,Rail Vikas Nigam Ltd
METROPOLIS.BO,Metropolis Healthcare Ltd
KPITTECH.BO,KPIT Technologies Ltd
POLYCAB.BO,Polycab India Ltd
VRFILMS.BO,V R Films & Studios Ltd
VIKASLIFE.BO,Vikas Lifecare Ltd
NEOGEN.BO,Neogen Chemicals Ltd
GKP.BO,G. K. P. Printing & Packaging Ltd
WORL.BO,White Organic Retail Ltd
EVANS.BO,Evans Electric Ltd
BMW.BO,BMW Industries Ltd
AEPL.BO,Artemis Electricals and Projects Ltd
MAHESH.BO,Mahesh Developers Ltd
CHCL.BO,Cian Healthcare Ltd
DEL.BO,Dhanashree Electronics Ltd
HARISH.BO,Harish Textile Engineers Ltd
PPL.BO,Prakash Pipes Ltd
DGCONTENT.BO,Digicontent Ltd
PARSHVA.BO,Parshva Enterprises Ltd
ARL.BO,Anand Rayons Ltd
MURAE.BO,Murae Organisor Ltd
SBC.BO,SBC Exports Ltd
INDIAMART.BO,IndiaMART InterMESH Ltd
CPML.BO,City Pulse Multiplex Ltd
DCMNVL.BO,DCM Nouvelle Ltd
SNXT50BEES.BO,Nippon India ETF S&P BSE Sensex Next 50
AFFLE.BO,Affle (India) Ltd
SEACOAST.BO,Seacoast Shipping Services Ltd
SPANDANA.BO,Spandana Sphoorty Financial Ltd
SWSOLAR.BO,Sterling and Wilson Renewable Energy Ltd
TRANSPACT.BO,Transpact Enterprises Ltd
ALPHALOGIC.BO,Alphalogic Techsys Ltd
NOVATEOR.BO,Novateor Research Laboratories Ltd
360ONE.BO,360 ONE WAM LTD
IIFLCAPS.BO,IIFL Capital Services Ltd
MUFIN.BO,Mufin Green Finance Ltd
MISQUITA.BO,Misquita Engineering Ltd
GALACTICO.BO,Galactico Corporate Services Ltd
VEL.BO,Vaxfab Enterprises Ltd
FLUOROCHEM.BO,Gujarat Fluorochemicals Ltd
IRCTC.BO,Indian Railway Catering and Tourism Corporation Ltd
GOBLIN.BO,Goblin India Ltd
GENSOL.BO,Gensol Engineering Ltd
VISHWARAJ.BO,Vishwaraj Sugar Industries Ltd
GREENPANEL.BO,Greenpanel Industries Ltd
SHAHLON.BO,Shahlon Silk Industries Ltd
ANUROOP.BO,Anuroop Packaging Ltd
COLAB.BO,Colab Platforms Ltd
CSBBANK.BO,CSB Bank Ltd
UJJIVANSFB.BO,Ujjivan Small Finance Bank Ltd
HINDWAREAP.BO,Hindware Home Innovation Ltd
EASUN.BO,Easun Capital Markets Ltd
PRINCEPIPE.BO,Prince Pipes and Fittings Ltd
ASSAMENT.BO,Assam Entrade Ltd
GIANLIFE.BO,Gian Life Care Ltd
SUMICHEM.BO,Sumitomo Chemical India Ltd
JANUSCORP.BO,Janus Corporation Ltd
BIRLATYRE.BO,Birla Tyres Ltd
UNIVPHOTO.BO,Universus Photo Imagings Ltd
CBPL.BO,Chandra Bhagat Pharma Ltd
OCTAVIUSPL.BO,Octavius Plantations Ltd
SUVENPHAR.BO,Suven Pharmaceuticals Ltd
SMAUTO.BO,SM Auto Stamping Ltd
SBICARD.BO,SBI Cards and Payment Services Ltd
ROJL.BO,RO Jewels Ltd
COSPOWER.BO,Cospower Engineering Ltd
POWERINDIA.BO,Hitachi Energy India Ltd
DJML.BO,DJ Mediaprint & Logistics Ltd
NIRMITEE.BO,Nirmitee Robotics India Ltd
NATURAL.BO,Natural Biocon (India) Ltd
REGIS.BO,Regis Industries Ltd
BILLWIN.BO,Billwin Industries Ltd
AARTISURF.BO,Aarti Surfactants Ltd
BONLON.BO,Bonlon Industries Ltd
BOROLTD.BO,Borosil Ltd
ROSSARI.BO,Rossari Biotech Ltd
NDRAUTO.BO,NDR Auto Components Ltd
SBGLP.BO,Suratwwala Business Group Ltd
MAXHEALTH.BO,Max Healthcare Institute Ltd
MAXIND.BO,Max India Ltd
HAPPSTMNDS.BO,Happiest Minds Technologies Ltd
ROUTE.BO,Route Mobile Ltd
SAMRATFORG.BO,Samrat Forgings Ltd
ADVAIT.BO,Advait Energy Transitions Ltd
ADL.BO,Archidply Decor Ltd
CAMS.BO,Computer Age Management Services Ltd
CHEMCON.BO,Chemcon Speciality Chemicals Ltd
SECMARK.BO,SecMark Consultancy Ltd
ANGELONE.BO,Angel One Ltd
ATAM.BO,Atam Valves Ltd
MAZDOCK.BO,Mazagon Dock Shipbuilders Ltd
UTIAMC.BO,UTI Asset Management Company Ltd
GMPL.BO,G M Polyplast Ltd
LIKHITHA.BO,Likhitha Infrastructure Ltd
VGIL.BO,Veer Global Infraconstruction Ltd
HEMIPROP.BO,Hemisphere Properties India Ltd
EQUITASBNK.BO,Equitas Small Finance Bank Ltd
SHINEFASH.BO,Shine Fashions (India) Ltd
GLAND.BO,Gland Pharma Ltd
RBA.BO,Restaurant Brands Asia Ltd
TARC.BO,Tarc Ltd
RVHL.BO,Ravinder Heights Ltd
FAIRCHEMOR.BO,Fairchem Organics Ltd
BECTORFOOD.BO,Mrs. Bectors Food Specialities Ltd
AWHCL.BO,Antony Waste Handling Cell Ltd
RFLL.BO,Rita Finance and Leasing Ltd
IRFC.BO,Indian Railway Finance Corporation Ltd
INDIGOPNTS.BO,Indigo Paints Ltd
HOMEFIRST.BO,Home First Finance Company India Ltd
STOVEKRAFT.BO,Stove Kraft Ltd
MRP.BO,MRP Agro Ltd
SMCGLOBAL.BO,SMC Global Securities Ltd
NURECA.BO,Nureca Ltd
RAILTEL.BO,RailTel Corporation of India Ltd
HERANBA.BO,Heranba Industries Ltd
DAVANGERE.BO,Davangere Sugar Company Ltd
DRCSYSTEMS.BO,DRC Systems India Ltd
ADJIA.BO,Adjia Technologies Ltd
MTARTECH.BO,MTAR Technologies Ltd
JUBLINGREA.BO,Jubilant Ingrevia Ltd
EASEMYTRIP.BO,Easy Trip Planners Ltd
KMEW.BO,Knowledge Marine & Engineering Works Ltd
SUUMAYA.BO,Suumaya Corporation Ltd
ANURAS.BO,Anupam Rasayan India Ltd
CRAFTSMAN.BO,Craftsman Automation Ltd
LXCHEM.BO,Laxmi Organic Industries Ltd
KALYANKJIL.BO,Kalyan Jewellers India Ltd
SURYODAY.BO,Suryoday Small Finance Bank Ltd
NAZARA.BO,Nazara Technologies Ltd
SUVIDHAA.BO,Suvidhaa Infoserve Ltd
NIKSTECH.BO,Niks Technology Ltd
BARBEQUE.BO,Barbeque-Nation Hospitality Ltd
EKI.BO,EKI Energy Services Ltd
RCAN.BO,Rajeshwari Cans Ltd
JETMALL.BO,Jetmall Spices and Masala Ltd
LODHA.BO,Macrotech Developers Ltd
DEEPINDS.BO,Deep Industries Ltd
KGES.BO,Kuberan Global Edu Solutions Ltd
IWEL.BO,Inox Wind Energy Ltd
VINEETLAB.BO,Vineet Laboratories Ltd
SHYAMMETL.BO,Shyam Metalics and Energy Ltd
SONACOMS.BO,Sona BLW Precision Forgings Ltd
NAVODAYENT.BO,Navoday Enterprises Ltd
DODLA.BO,Dodla Dairy Ltd
KIMS.BO,Krishna Institute of Medical Sciences Ltd
ADESHWAR.BO,Adeshwar Meditex Ltd
TIMESGREEN.BO,Times Green Energy (India) Ltd
IPL.BO,India Pesticides Ltd
FOCUS.BO,Focus Business Solution Ltd
GRINFRA.BO,G R Infraprojects Ltd
CLEAN.BO,Clean Science and Technology Ltd
AAPLUSTRAD.BO,AA Plus Tradelink Ltd
ZOMATO.BO,Zomato Ltd
TATVA.BO,Tatva Chintan Pharma Chem Ltd
ALIVUS.BO,Alivus Life Sciences Ltd
GCSL.BO,Gretex Corporate Services Ltd
ROLEXRINGS.BO,Rolex Rings Ltd
EXXARO.BO,Exxaro Tiles Ltd
KRSNAA.BO,Krsnaa Diagnostics Ltd
WINDLAS.BO,Windlas Biotech Ltd
DEVYANI.BO,Devyani International Ltd
MOL.BO,Meghmani Organics Ltd
EPIGRAL.BO,Epigral Ltd
CARTRADE.BO,CarTrade Tech Ltd
NUVOCO.BO,Nuvoco Vistas Corporation Ltd
APTUS.BO,Aptus Value Housing Finance India Ltd
CHEMPLASTS.BO,Chemplast Sanmar Ltd
SHARPLINE.BO,Sharpline Broadcast Ltd
AASHKA.BO,Aashka Hospitals Ltd
AMIORG.BO,Ami Organics Ltd
VIJAYA.BO,Vijaya Diagnostic Centre Ltd
NBL.BO,Naapbooks Ltd
POBS.BO,PlatinumOne Business Services Ltd
SANSERA.BO,Sansera Engineering Ltd
PREVEST.BO,Prevest Denpro Ltd
MARKOLINES.BO,Markolines Pavement Technologies Ltd
SBLI.BO,SBL Infratech Ltd
PARAS.BO,Paras Defence and Space Technologies Ltd
GETALONG.BO,Getalong Enterprise Ltd
SVRL.BO,Shri Venkatesh Refineries Ltd
ABSLAMC.BO,Aditya Birla Sun Life AMC Ltd
PROMAX.BO,Promax Power Ltd
SAMOR.BO,Samor Reality Ltd
ADISHAKTI.BO,Adishakti Loha and Ispat Ltd
CWD.BO,CWD Ltd
NYKAA.BO,FSN E-Commerce Ventures Ltd
FINOPB.BO,Fino Payments Bank Ltd
SJS.BO,S.J.S. Enterprises Ltd
SIGACHI.BO,Sigachi Industries Ltd
POLICYBZR.BO,PB Fintech Ltd
SGFRL.BO,Suyog Gurbaxani Funicular Ropeways Ltd
PAYTM.BO,One 97 Communications Ltd
SAPPHIRE.BO,Sapphire Foods India Ltd
LATENTVIEW.BO,Latent View Analytics Ltd
TARSONS.BO,Tarsons Products Ltd
OMNIPOTENT.BO,Omnipotent Industries Ltd
GOCOLORS.BO,Go Fashion (India) Ltd
DMR.BO,DMR Hydroengineering & Infrastructures Ltd
HITECH.BO,Hi-Tech Pipes Ltd
STARHEALTH.BO,Star Health and Allied Insurance Company Ltd
TEGA.BO,Tega Industries Ltd
ANANDRATHI.BO,Anand Rathi Wealth Ltd
RATEGAIN.BO,RateGain Travel Technologies Ltd
SHRIRAMPPS.BO,Shriram Properties Ltd
JETFREIGHT.BO,Jet Freight Logistics Ltd
MAPMYINDIA.BO,C.E. Info Systems Ltd
METROBRAND.BO,Metro Brands Ltd
MEDPLUS.BO,Medplus Health Services Ltd
DATAPATTNS.BO,Data Patterns (India) Ltd
HPAL.BO,HP Adhesives Ltd
SUPRIYA.BO,Supriya Lifescience Ltd
CLARA.BO,Clara Industries Ltd
WITS.BO,Wherrelz IT Solutions Ltd
BRANDBUCKT.BO,Brandbucket Media & Technology Ltd
CMSINFO.BO,CMS Info Systems Ltd
BCONCEPTS.BO,Brand Concepts Ltd
FABINO.BO,Fabino Enterprises Ltd
WEL.BO,Wonder Electricals Ltd
AGSTRA.BO,AGS Transact Technologies Ltd
ALKOSIGN.BO,Alkosign Ltd
AWL.BO,Adani Wilmar Ltd
QRIL.BO,Quality RO Industries Ltd
SSTL.BO,Safa Systems & Technologies Ltd
DEVIT.BO,Dev Information Technology Ltd
MANYAVAR.BO,Vedant Fashions Ltd
SPITZE.BO,Maruti Interior Products Ltd
SOFTTECH.BO,Softtech Engineers Ltd
EKENNIS.BO,Ekennis Software Service Ltd
EUREKAFORB.BO,Eureka Forbes Ltd
GATEWAY.BO,Gateway Distriparks Ltd
GMRP&UI.BO,GMR Power and Urban Infra Ltd
BCCL.BO,Bhatia Colour Chem Ltd
MSUMI.BO,Motherson Sumi Wiring India Ltd
ACHYUT.BO,Achyut Healthcare Ltd
EVOQ.BO,Evoq Remedies Ltd
AVROIND.BO,Avro India Ltd
UMAEXPORTS.BO,Uma Exports Ltd
VERANDA.BO,Veranda Learning Solutions Ltd
SEML.BO,Sunrise Efficient Marketing Ltd
DHYAANITR.BO,Dhyaani Tradeventtures Ltd
HARIOMPIPE.BO,Hariom Pipe Industries Ltd
EIGHTY.BO,Eighty Jewellers Ltd
SFSL.BO,Shashwat Furnishing Solutions Ltd
GLHRL.BO,Global Longlife Hospital and Research Ltd
NVENTURES.BO,Nanavati Ventures Ltd
CAMPUS.BO,Campus Activewear Ltd
RAINBOW.BO,Rainbow Children's Medicare Ltd
SILVERTUC.BO,Silver Touch Technologies Ltd
LICI.BO,Life Insurance Corporation of India
PRUDENT.BO,Prudent Corporate Advisory Services Ltd
VENUSPIPES.BO,Venus Pipes & Tubes Ltd
DELHIVERY.BO,Delhivery Ltd
PARADEEP.BO,Paradeep Phosphates Ltd
TIERRA.BO,Tierra Agrotech Ltd
ETHOSLTD.BO,Ethos Ltd
EMUDHRA.BO,eMudhra Ltd
AETHER.BO,Aether Industries Ltd
WEWIN.BO,We Win Ltd
SILVERPRL.BO,Silver Pearl Hospitality & Luxury Spaces Ltd
SCARNOSE.BO,Scarnose International Ltd
GOEL.BO,Goel Food Products Ltd
MODIS.BO,Modis Navnirman Ltd
PGCRL.BO,Pearl Green Clubs and Resorts Ltd
SAILANI.BO,Sailani Tours N Travels Ltd
KESAR.BO,Kesar India Ltd
BRRL.BO,B-Right Realestate Ltd
JAYANT.BO,Jayant Infratech Ltd
VEERKRUPA.BO,Veerkrupa Jewellers Ltd
HEALTHYLIFE.BO,Healthy Life Agritec Ltd
DDEVPLSTIK.BO,Ddev Plastiks Industries Ltd
SYRMA.BO,Syrma SGS Technology Ltd
OLATECH.BO,Olatech Solutions Ltd
NATURO.BO,Naturo Indiabull Ltd
RHETAN.BO,Rhetan TMT Ltd
DREAMFOLKS.BO,Dreamfolks Services Ltd
DBOL.BO,Dhampur Bio Organics Ltd
DPL.BO,Dipna Pharmachem Ltd
EPBIO.BO,EP Biocomposites Ltd
TMB.BO,Tamilnad Mercantile Bank Ltd
VOEPL.BO,Virtuoso Optoelectronics Ltd
SISL.BO,Shantidoot Infra Services Ltd
KSOLVES.BO,Ksolves India Ltd
HARSHA.BO,Harsha Engineers International Ltd
CONTAINE.BO,Containe Technologies Ltd
MAFIA.BO,Mafia Trends Ltd
TIPSFILMS.BO,Tips Films Ltd
SRSOLTD.BO,Silicon Rental Solutions Ltd
TLL.BO,Trident Lifeline Ltd
REETECH.BO,Reetech International Cargo and Courier Ltd
CARGOTRANS.BO,Cargotrans Maritime Ltd
CNCRD.BO,Concord Control Systems Ltd
INA.BO,Insolation Energy Ltd
CARGOSOL.BO,Cargosol Logistics Ltd
STML.BO,Steelman Telecom Ltd
VEDANTASSET.BO,Vedant Asset Ltd
MAAGHADV.BO,Maagh Advertising and Marketing Services Ltd
SECURCRED.BO,SecUR Credentials Ltd
EMIL.BO,Electronics Mart India Ltd
PPLPHARMA.BO,Piramal Pharma Ltd
DCI.BO,Dc Infotech and Communication Ltd
PACE.BO,Pace E-Commerce Ventures Ltd
TRACXN.BO,Tracxn Technologies Ltd
NARMADA.BO,Narmada Agrobase Ltd
INFOBEAN.BO,Infobeans Technologies Ltd
HPIL.BO,Hindprakash Industries Ltd
DCXINDIA.BO,DCX Systems Ltd
DAPS.BO,DAPS Advertising Ltd
FUSION.BO,Fusion Finance Ltd
BIKAJI.BO,Bikaji Foods International Ltd
MEDANTA.BO,Global Health Ltd
TECHNOPACK.BO,Technopack Polymers Ltd
ACI.BO,Archean Chemical Industries Ltd
FIVESTAR.BO,Five-Star Business Finance Ltd
KAYNES.BO,Kaynes Technology India Ltd
INOXGREEN.BO,Inox Green Energy Services Ltd
BBTCL.BO,B&B Triplewall Containers Ltd
RUSTOMJEE.BO,Keystone Realtors Ltd
VINNY.BO,Vinny Overseas Ltd
AAATECH.BO,AAA Technologies Ltd
AMBOAGRI.BO,Ambo Agritec Ltd
SIRCA.BO,Sirca Paints India Ltd
DHARMAJ.BO,Dharmaj Crop Guard Ltd
SARVESHWAR.BO,Sarveshwar Foods Ltd
UNIPARTS.BO,Uniparts India Ltd
GARGI.BO,PNGS Gargi Fashion Jewellery Ltd
SULA.BO,Sula Vineyards Ltd
DRONACHRYA.BO,Droneacharya Aerial Innovations Ltd
LANDMARK.BO,Landmark Cars Ltd
IEL.BO,Indiabulls Enterprises Ltd
KFINTECH.BO,KFin Technologies Ltd
ELIN.BO,Elin Electronics Ltd
RADIANTCMS.BO,Radiant Cash Management Services Ltd
AVEER.BO,Aveer Foods Ltd
SAH.BO,Sah Polymers Ltd
REXSEAL.BO,Rex Sealing and Packing Industries Ltd
SVS.BO,SVS Ventures Ltd
LOGICA.BO,Logica Infoway Ltd
KAMOPAINTS.BO,Kamdhenu Ventures Ltd
AARTIPHARM.BO,Aarti Pharmalabs Ltd
DHARNI.BO,Dharni Capital Services Ltd
TRANSVOY.BO,Transvoy Logistics India Ltd
EARTH.BO,Earthstahl & Alloys Ltd
ASHIKA.BO,Ashika Credit Capital Ltd
BTML.BO,Bodhi Tree Multimedia Ltd
NSLNISP.BO,NMDC Steel Ltd
INDONG.BO,Indong Tea Company Ltd
SEALMATIC.BO,Sealmatic India Ltd
ROBU.BO,Macfos Ltd
PATRON.BO,Patron Exim Ltd
SVJ.BO,S. V. J. ENTERPRISES Ltd
AMANAYA.BO,Amanaya Ventures Ltd
RESGEN.BO,Resgen Ltd
ITCONS.BO,ITCONS E-Solutions Ltd
AIRAN.BO,Airan Ltd
DIVGIITTS.BO,DIVGI TORQTRANSFER SYSTEMS Ltd
PCL.BO,Prospect Consumer Products Ltd
SUDARSHAN.BO,Sudarshan Pharma Industries Ltd
GSLSU.BO,Global Surfaces Ltd
LABELKRAFT.BO,Labelkraft Technologies Ltd
BRIGHT.BO,Bright Outdoor Media Ltd
COMMAND.BO,Command Polymers Ltd
DEVLAB.BO,Dev Labtech Venture Ltd
JAFINANCE.BO,J.A. Finance Ltd
USK.BO,Udayshivakumar Infra Ltd
MAIDEN.BO,Maiden Forgings Ltd
EXHICON.BO,Exhicon Events Media Solutions Ltd
AVALON.BO,Avalon Technologies Ltd
SANCODE.BO,Sancode Technologies Ltd
BLAL.BO,BEML Land Assets Ltd
RHL.BO,Robust Hotels Ltd
RETINA.BO,Retina Paints Ltd
MANKIND.BO,Mankind Pharma Ltd
INNOKAIZ.BO,Innokaiz India Ltd
AVG.BO,AVG Logistics Ltd
ATALREAL.BO,Atal Realtech Ltd
PIGL.BO,Power and Instrumentation (Gujarat) Ltd
SWATIPRO.BO,Swati Projects Ltd
